JVM,Version,VM,OS,Architecture,Distribution,Packaging,JavaFX,JCK,Free,License,Maintained,Supported,Link
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,DMG,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,PKG,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,PKG,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JRE,PKG,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-64,JDK,Installer,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,12,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-32 HF,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,DMG,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,macOS,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Solaris,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JDK,Installer,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,12,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-32 HF,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,DMG,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,macOS,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JDK,Installer,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,13,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-32 HF,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,DMG,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,macOS,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JDK,Installer,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,14,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
